run,type,module,name,attrname,attrvalue,value
General-81-20210826-18:27:00-1108,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-81-20210826-18:27:00-1108,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-81-20210826-18:27:00-1108,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-81-20210826-18:27:00-1108,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-82-20210826-18:27:00-13964,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-82-20210826-18:27:00-13964,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-82-20210826-18:27:00-13964,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-82-20210826-18:27:00-13964,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-83-20210826-18:27:00-1332,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-83-20210826-18:27:00-1332,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-83-20210826-18:27:00-1332,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-83-20210826-18:27:00-1332,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-84-20210826-18:27:02-768,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-84-20210826-18:27:02-768,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-84-20210826-18:27:02-768,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-84-20210826-18:27:02-768,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-85-20210826-18:27:02-16204,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-85-20210826-18:27:02-16204,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-85-20210826-18:27:02-16204,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-85-20210826-18:27:02-16204,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-86-20210826-18:27:03-7700,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-86-20210826-18:27:03-7700,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-86-20210826-18:27:03-7700,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-86-20210826-18:27:03-7700,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-87-20210826-18:27:03-10604,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-87-20210826-18:27:03-10604,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-87-20210826-18:27:03-10604,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-87-20210826-18:27:03-10604,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-88-20210826-18:27:06-11576,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-88-20210826-18:27:06-11576,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-88-20210826-18:27:06-11576,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-88-20210826-18:27:06-11576,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-89-20210826-18:27:06-11316,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-89-20210826-18:27:06-11316,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-89-20210826-18:27:06-11316,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-89-20210826-18:27:06-11316,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-90-20210826-18:27:06-8296,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-90-20210826-18:27:06-8296,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-90-20210826-18:27:06-8296,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-90-20210826-18:27:06-8296,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-91-20210826-18:27:06-19436,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-91-20210826-18:27:06-19436,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-91-20210826-18:27:06-19436,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-91-20210826-18:27:06-19436,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-92-20210826-18:27:08-21196,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-92-20210826-18:27:08-21196,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-92-20210826-18:27:08-21196,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-92-20210826-18:27:08-21196,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-93-20210826-18:27:08-12332,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-93-20210826-18:27:08-12332,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-93-20210826-18:27:08-12332,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-93-20210826-18:27:08-12332,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-94-20210826-18:27:08-4140,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-94-20210826-18:27:08-4140,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-94-20210826-18:27:08-4140,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-94-20210826-18:27:08-4140,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-95-20210826-18:27:09-11176,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-95-20210826-18:27:09-11176,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-95-20210826-18:27:09-11176,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-95-20210826-18:27:09-11176,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-96-20210826-18:27:12-8060,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-96-20210826-18:27:12-8060,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-96-20210826-18:27:12-8060,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-96-20210826-18:27:12-8060,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-97-20210826-18:27:12-12600,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-97-20210826-18:27:12-12600,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-97-20210826-18:27:12-12600,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-97-20210826-18:27:12-12600,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-98-20210826-18:27:12-18876,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-98-20210826-18:27:12-18876,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
General-98-20210826-18:27:12-18876,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,source,packetSent,
General-98-20210826-18:27:12-18876,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,title,"packets sent, count",
General-99-20210826-18:27:12-9316,scalar,traceBasedRadioModel.host[0].app[0],packetSent:count,,,10000
General-99-20210826-18:27:12-9316,attr,traceBasedRadioModel.host[0].app[0],packetSent:count,interpolationmode,none,
